--------- beginning of /dev/log/main
I/Icing   (  746): Indexing 9EBFE84EABD9270B25A97439CA522B4FC49A4875 from com.google.android.gms
I/Icing   (  746): Indexing done 9EBFE84EABD9270B25A97439CA522B4FC49A4875
D/AndroidRuntime(18928): 
D/AndroidRuntime(18928): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
D/AndroidRuntime(18928): CheckJNI is OFF
D/dalvikvm(18928): Using executionMode 2
D/dalvikvm(18928): Trying to load lib libjavacore.so 0x0
D/dalvikvm(18928): Added shared lib libjavacore.so 0x0
D/dalvikvm(18928): Trying to load lib libnativehelper.so 0x0
D/dalvikvm(18928): Added shared lib libnativehelper.so 0x0
D/dalvikvm(18928): No JNI_OnLoad found in libnativehelper.so 0x0, skipping init
D/dalvikvm(18928): Note: class Landroid/app/ActivityManagerNative; has 179 unimplemented (abstract) methods
E/memtrack(18928): Couldn't load memtrack module (No such file or directory)
E/android.os.Debug(18928): failed to load memtrack module: -2
D/AndroidRuntime(18928): Calling main entry com.android.commands.monkey.Monkey
--------- beginning of /dev/log/system
W/BroadcastQueue(  470): Skipping deliver [background] BroadcastRecord{4b018b94 u-1 android.net.conn.CONNECTIVITY_CHANGE} to ReceiverList{4b08806c 18928 (unknown name)/0/u-1 remote:4aab7928}: process crashing
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
W/NetworkManagementSocketTagger(  470): setKernelCountSet(10076, 1) failed with errno -13
I/ActivityManager(  470): Start proc ipnossoft.rma.free for activity ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree: pid=18938 uid=10076 gids={50076, 3003, 1028, 1015, 1023}
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.vphone.launcher/.Launcher} from pid 556
I/dalvikvm(18938): ignoring registerObject request in thread=1
I/dalvikvm(18938): ignoring registerObject request in thread=1
W/ResourceType(  470): Skipping entry 0x7f05000e in package table 0 because it is not complex!
W/ResourceType(  470): Skipping entry 0x7f05000f in package table 0 because it is not complex!
D/dalvikvm(18938): JIT code cache reset in 0 ms (0 bytes 1/0)
D/dalvikvm(18938): GC_FOR_ALLOC freed 74K, 5% free 2912K/3048K, paused 5ms, total 5ms
I/dalvikvm-heap(18938): Grow heap (frag case) to 4.367MB for 1536012-byte allocation
D/dalvikvm(18938): GC_FOR_ALLOC freed <1K, 4% free 4412K/4552K, paused 10ms, total 10ms
D/dalvikvm(18938): GC_CONCURRENT freed 8K, 3% free 4420K/4552K, paused 2ms+1ms, total 8ms
V/WebViewChromium(18938): Binding Chromium to the main looper Looper (main, tid 1) {4a7acdf0}
I/chromium(18938): [INFO:library_loader_hooks.cc(112)] Chromium logging enabled: level = 0, default verbosity = 0
I/BrowserProcessMain(18938): Initializing chromium process, renderers=0
W/chromium(18938): [WARNING:proxy_service.cc(888)] PAC support disabled because there is no system implementation
D/libEGL  (18938): loaded /system/lib/egl/libEGL_adreno.so
D/        (18938): HostConnection::get() New Host Connection established 0xb8e5dc40, tid 18938
D/libEGL  (18938): loaded /system/lib/egl/libGLESv1_CM_adreno.so
D/libEGL  (18938): loaded /system/lib/egl/libGLESv2_adreno.so
D/dalvikvm(18938): GC_FOR_ALLOC freed 202K, 6% free 4598K/4864K, paused 3ms, total 3ms
I/dalvikvm-heap(18938): Grow heap (frag case) to 5.155MB for 635808-byte allocation
D/dalvikvm(18938): GC_FOR_ALLOC freed <1K, 5% free 5219K/5488K, paused 3ms, total 5ms
D/dalvikvm(18938): GC_CONCURRENT freed <1K, 5% free 5218K/5488K, paused 1ms+0ms, total 3ms
D/MoPub   (18938): Failed to retrieve GPS location: access appears to be disabled.
D/RelaxMelodiesActivity(18938): Creating IAB helper.
D/RelaxMelodiesActivity(18938): Starting setup.
D/dalvikvm(18938): GC_FOR_ALLOC freed 104K, 3% free 5488K/5656K, paused 4ms, total 4ms
D/dalvikvm(18938): GC_CONCURRENT freed 11K, 3% free 6236K/6372K, paused 2ms+0ms, total 4ms
W/Finsky  (  920): [45] com.google.android.finsky.billing.iab.ab.b(48): ipnossoft.rma.free: No account found.
W/FlurryAgent(18938): Start session with context: ipnossoft.rma.SoundManager@4a9680e8 count:0
W/EGL_emulation(18938): eglSurfaceAttrib not implemented 3093 12436
D/OpenGLRenderer(18938): Enabling debug mode 0
E/InputEventReceiver(18938): Exception dispatching input event.
E/MessageQueue-JNI(18938): Exception in MessageQueue callback: handleReceiveCallback
W/ViewRootImpl(18938): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2556367, downTime=2556367, deviceId=-1, source=0x101 }
W/ViewRootImpl(18938): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2556716, downTime=2556716, deviceId=-1, source=0x101 }
E/MessageQueue-JNI(18938): java.lang.IndexOutOfBoundsException: Invalid index 0, size is 0
E/MessageQueue-JNI(18938): 	at java.util.ArrayList.throwIndexOutOfBoundsException(ArrayList.java:255)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:3549)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:3606)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:5626)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:5606)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.enqueueInputEvent(ViewRootImpl.java:5577)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent(ViewRootImpl.java:5706)
V/FlingTracker(  556): 	at android.view.InputEventReceiver.dispatchInputEvent(InputEventReceiver.java:185)
V/FlingTracker(  556): 	at android.os.MessageQueue.nativePollOnce(Native Method)
V/FlingTracker(  556): 	at android.os.MessageQueue.next(MessageQueue.java:138)
V/FlingTracker(  556): 	at android.os.Looper.loop(Looper.java:123)
V/FlingTracker(  556): 	at android.app.ActivityThread.main(ActivityThread.java:5019)
V/FlingTracker(  556): 	at java.lang.reflect.Method.invokeNative(Native Method)
V/FlingTracker(  556): 	at java.lang.reflect.Method.invoke(Method.java:515)
V/FlingTracker(  556): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:779)
V/FlingTracker(  556): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:595)
V/FlingTracker(  556): 	at dalvik.system.NativeStart.main(Native Method)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=0.0)
V/PanelView(  556): animationTick called with dtms=-8; nothing to do (h=510.633 v=0.0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=614.24615 v=4500.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=614.24615 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=-5; nothing to do (h=614.24615 v=-3000.0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=653.38684 v=4500.0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/FlingTracker(  556): computeCurrentVelocity warning: totalweight=0
V/FlingTracker(  556): java.lang.Throwable
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.PanelView$FlingTracker.computeCurrentVelocity(PanelView.java:162)
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.PanelView$3.onTouch(PanelView.java:462)
V/FlingTracker(  556): 	at android.view.View.dispatchTouchEvent(View.java:7701)
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.NotificationPanelView.onTouchEvent(NotificationPanelView.java:138)
V/FlingTracker(  556): 	at android.view.View.dispatchTouchEvent(View.java:7706)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2210)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1945)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
V/FlingTracker(  556): 	at android.view.View.dispatchPointerEvent(View.java:7886)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$ViewPostImeInputStage.processPointerEvent(ViewRootImpl.java:3978)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$ViewPostImeInputStage.onProcess(ViewRootImpl.java:3857)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:3549)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:3606)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:5626)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:5606)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.enqueueInputEvent(ViewRootImpl.java:5577)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent(ViewRootImpl.java:5706)
V/FlingTracker(  556): 	at android.view.InputEventReceiver.dispatchInputEvent(InputEventReceiver.java:185)
V/FlingTracker(  556): 	at android.os.MessageQueue.nativePollOnce(Native Method)
V/FlingTracker(  556): 	at android.os.MessageQueue.next(MessageQueue.java:138)
V/FlingTracker(  556): 	at android.os.Looper.loop(Looper.java:123)
V/FlingTracker(  556): 	at android.app.ActivityThread.main(ActivityThread.java:5019)
V/FlingTracker(  556): 	at java.lang.reflect.Method.invokeNative(Native Method)
V/FlingTracker(  556): 	at java.lang.reflect.Method.invoke(Method.java:515)
V/FlingTracker(  556): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:779)
V/FlingTracker(  556): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:595)
V/FlingTracker(  556): 	at dalvik.system.NativeStart.main(Native Method)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=653.38684 v=0.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=653.38684 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=653.38684 v=-3000.0)
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
D/dalvikvm(  556): GC_CONCURRENT freed 1355K, 42% free 11508K/19764K, paused 2ms+1ms, total 8ms
V/FlingTracker(  556): computeCurrentVelocity warning: totalweight=0
V/FlingTracker(  556): java.lang.Throwable
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.PanelView$FlingTracker.computeCurrentVelocity(PanelView.java:162)
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.PanelView$3.onTouch(PanelView.java:462)
V/FlingTracker(  556): 	at android.view.View.dispatchTouchEvent(View.java:7701)
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.NotificationPanelView.onTouchEvent(NotificationPanelView.java:138)
V/FlingTracker(  556): 	at android.view.View.dispatchTouchEvent(View.java:7706)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2210)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1945)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
V/FlingTracker(  556): 	at android.view.View.dispatchPointerEvent(View.java:7886)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$ViewPostImeInputStage.processPointerEvent(ViewRootImpl.java:3978)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$ViewPostImeInputStage.onProcess(ViewRootImpl.java:3857)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:3549)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:3606)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:5626)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:5606)
V/FlingTracker(  556): 	at android.view.ViewRootImpl.enqueueInputEvent(ViewRootImpl.java:5577)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent(ViewRootImpl.java:5706)
V/FlingTracker(  556): 	at android.view.InputEventReceiver.dispatchInputEvent(InputEventReceiver.java:185)
V/FlingTracker(  556): 	at android.os.MessageQueue.nativePollOnce(Native Method)
V/FlingTracker(  556): 	at android.os.MessageQueue.next(MessageQueue.java:138)
V/FlingTracker(  556): 	at android.os.Looper.loop(Looper.java:123)
V/FlingTracker(  556): 	at android.app.ActivityThread.main(ActivityThread.java:5019)
V/FlingTracker(  556): 	at java.lang.reflect.Method.invokeNative(Native Method)
V/FlingTracker(  556): 	at java.lang.reflect.Method.invoke(Method.java:515)
V/FlingTracker(  556): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:779)
V/FlingTracker(  556): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:595)
V/FlingTracker(  556): 	at dalvik.system.NativeStart.main(Native Method)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=634.3479 v=0.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=634.3479 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=634.3479 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=634.3479 v=0.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=634.3479 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=634.3479 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=4500.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.vphone.launcher/.Launcher} from pid 470
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
D/MoPub   (18980): Refresh enabled for ad unit (agltb3B1Yi1pbmNyDQsSBFNpdGUY6t_rFAw).
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-0.0)
V/PanelView(  556): animationTick called with dtms=-2; nothing to do (h=705.30945 v=-0.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=705.30945 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=-14; nothing to do (h=705.30945 v=-3000.0)
W/EGL_emulation(18980): eglSurfaceAttrib not implemented 3093 12436
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_6, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2566845, downTime=2566845, deviceId=-1, source=0x101 }
I/WindowManager(  470): Screenshot max retries 4 of Token{4aacb99c ActivityRecord{4aa9bd28 u0 ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree t125}} appWin=Window{4aa213e8 u0 ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} drawState=1
W/WindowManager(  470): Screenshot failure taking screenshot for (720x1280) to layer 21025
W/EGL_emulation(  556): eglSurfaceAttrib not implemented 3093 12436
W/FlurryAgent(18980): Start session with context: ipnossoft.rma.SoundManager@4aed1dcc count:0
W/ViewRootImpl(18980): Dropping event due to no window focus: MotionEvent { action=ACTION_MOVE, id[0]=0, x[0]=-2.0, y[0]=0.0, toolType[0]=TOOL_TYPE_UNKNOWN, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=9, eventTime=2566973, downTime=-1, deviceId=0, source=0x10004 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_F5, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2566973, downTime=2566973, deviceId=-1, source=0x101 }
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 sel={act=android.intent.action.MAIN cat=[android.intent.category.APP_CALENDAR]}} from pid 470
D/dalvikvm(18980): GC_CONCURRENT freed 5558K, 32% free 12236K/17856K, paused 15ms+1ms, total 34ms
D/dalvikvm(18980): WAIT_FOR_CONCURRENT_GC blocked 13ms
I/InputDispatcher(  470): Dropped event because of pending overdue app switch.
W/InputManager(  470): Input event injection from pid 18928 failed.
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2567334, downTime=2567334, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2567355, downTime=2567355, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2567356, downTime=2567356, deviceId=-1, source=0x101 }
I/chromium(18980): [INFO:CONSOLE(302)] "mozilla/5.0 (linux; android 4.4.2; sm-g9350 build/jls36c) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/30.0.0.0 mobile safari/537.36", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (302)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(307)] "-1", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (307)
I/chromium(18980): [INFO:CONSOLE(312)] "false", source: https://conditional-redirect.spicegems.com/js/scripttags/questnutrition/static/country-redirect.js?shop=questnutrition (312)
W/ContextImpl(  470): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:1123 com.android.server.InputMethodManagerService.hideCurrentInputLocked:1880 com.android.server.InputMethodManagerService.windowGainedFocus:1968 com.android.internal.view.IInputMethodManager$Stub.onTransact:221 com.android.server.InputMethodManagerService.onTransact:818 
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BUTTON_10, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2567432, downTime=2567432, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2567432, downTime=2567432, deviceId=-1, source=0x101 }
W/EGL_emulation(18980): eglSurfaceAttrib not implemented 3093 12436
W/ViewRootImpl(18980): Dropping event due to no window focus: MotionEvent { action=ACTION_MOVE, id[0]=0, x[0]=-3.0, y[0]=0.0, toolType[0]=TOOL_TYPE_UNKNOWN, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=9, eventTime=2567436, downTime=-1, deviceId=0, source=0x10004 }
W/ViewRootImpl(18980): Dropping event due to no window focus: MotionEvent { action=ACTION_DOWN, id[0]=0, x[0]=0.0, y[0]=0.0, toolType[0]=TOOL_TYPE_UNKNOWN, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=2567436, downTime=2567435, deviceId=0, source=0x10004 }
W/ViewRootImpl(18980): Dropping event due to no window focus: MotionEvent { action=ACTION_MOVE, id[0]=0, x[0]=-3.0, y[0]=3.0, toolType[0]=TOOL_TYPE_UNKNOWN, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=6, eventTime=2567478, downTime=-1, deviceId=0, source=0x10004 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_Y, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2567478, downTime=2567478, deviceId=-1, source=0x101 }
W/InputMethodManagerService(  470): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@4aa559b0 attribute=null, token = android.os.BinderProxy@4ab8a7fc
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
E/MediaPlayer(18980): Should have subtitle controller already set
E/AudioSink(  168): received unknown event type: 1 inside CallbackWrapper !
E/MediaPlayer(18980): Should have subtitle controller already set
E/WindowManager(18980): 
E/WindowManager(18980): android.view.WindowLeaked: Activity com.mopub.common.MoPubBrowser has leaked window android.widget.ZoomButtonsController$Container{4ae83ce8 V.E..... ........ 0,0-720,73} that was originally added here
E/WindowManager(18980): 	at android.view.ViewRootImpl.<init>(ViewRootImpl.java:348)
